AMD/O0178/RF19|0|5/13/2019|5/18/2019
MS1/O0071/RF19|96|5/14/2019|5/18/2019
MS1/O0072/RF19|96|5/14/2019|5/18/2019
MS1/O0073/RF19|96|5/14/2019|5/18/2019
MS1/O0074/RF19|96|5/14/2019|5/18/2019
RFO/O0062/RF19|96|5/14/2019|5/18/2019
NJU/O0043/RF19|96|5/14/2019|5/18/2019
WLE/O0085/RF19|96|5/14/2019|5/18/2019
WLC/O0059/RF19|96|5/14/2019|5/18/2019
WLC/O0060/RF19|96|5/14/2019|5/18/2019
RFO/O0065/RF19|0|5/15/2019|5/20/2019
ALB/O0187/RF19|0|5/15/2019|5/20/2019
AT0/O0160/RF19|0|5/15/2019|5/20/2019
NOTT/O0008/RF19|0|5/15/2019|5/20/2019
SVC/O0119/RF19|96|5/16/2019|5/20/2019
WDE/O0068/RF19|0|5/17/2019|5/22/2019
SVC/O0027/RF19|0|5/18/2019|5/30/2019
WEST/O0062/RF19|96|5/20/2019|5/24/2019
WEST/O0063/RF19|96|5/20/2019|5/24/2019
AT0/O0164/RF19|96|5/20/2019|5/24/2019
SVC/O0120/RF19|0|5/21/2019|6/1/2019
SVC/O0121/RF19|0|5/21/2019|5/26/2019
SVC/O0124/RF19|0|5/21/2019|5/26/2019
AMD/O0186/RF19|0|5/21/2019|5/26/2019
AMD/O0190/RF19|0|5/21/2019|5/26/2019
MOYR/O0086/RF19|96|5/22/2019|5/26/2019
BAR/O0053/RF19|96|5/22/2019|5/26/2019
FLO/O0071/RF19|96|5/22/2019|5/26/2019
MOYR/O0085/RF19|96|5/22/2019|5/26/2019
FLO/O0077/RF19|96|5/22/2019|5/26/2019
BTE/O0077/RF19|96|5/22/2019|5/26/2019
WLC/O0061/RF19|96|5/22/2019|5/26/2019
MOYR/O0089/RF19|0|5/23/2019|5/28/2019
FLO/O0078/RF19|0|5/23/2019|5/28/2019
ZAM/O0085/RF19|0|5/23/2019|5/28/2019
NOTT/O0012/RF19|0|5/23/2019|5/28/2019
NOTT/O0013/RF19|0|5/23/2019|5/28/2019
AMD/O0191/RF19|0|5/23/2019|5/28/2019
IND/O0047/RF19|0|5/23/2019|5/28/2019
GSCH/O0081/RF19|0|5/23/2019|5/28/2019
NOTT/O0014/RF19|96|5/24/2019|5/28/2019
RFO/O0068/RF19|96|5/24/2019|5/28/2019
SVC/O0129/RF19|96|5/26/2019|5/30/2019
SVC/O0130/RF19|0|5/26/2019|6/1/2019
SVC/O0133/RF19|0|5/27/2019|6/1/2019
WLE/O0087/RF19|0|5/27/2019|6/1/2019
MOYR/O0091/RF19|0|5/27/2019|6/1/2019
MS1/O0077/RF19|0|5/27/2019|6/1/2019
ALB/O0195/RF19|0|5/27/2019|6/1/2019
SVC/O0132/RF19|0|5/29/2019|6/3/2019
SFP/O0117/RF18|0|5/29/2019|6/3/2019
ERIN/O0035/RF19|0|5/29/2019|6/3/2019
SVC/O0136/RF19|97|5/30/2019|6/3/2019
WDE/O0073/RF19|0|5/31/2019|6/5/2019
HYN/O0101/RF19|0|5/31/2019|6/5/2019
AMD/O0208/RF19|0|5/31/2019|6/5/2019
AMD/O0203/RF19|0|5/31/2019|6/5/2019
AMD/O0193/RF19|0|5/31/2019|6/5/2019
AMD/O0166/RF19|96|6/3/2019|6/7/2019
NOTT/O0019/RF19|96|6/3/2019|6/7/2019
MOYR/O0095/RF19|96|6/3/2019|6/7/2019
MOYR/O0096/RF19|96|6/3/2019|6/7/2019
NOTT/O0021/RF19|96|6/3/2019|6/7/2019
WLE/O0088/RF19|96|6/3/2019|6/7/2019
WLC/O0062/RF19|96|6/3/2019|6/7/2019
AIA/O0063/RF19|0|6/4/2019|6/9/2019
AIA/O0041/RF19|0|6/4/2019|6/9/2019
ALB/O0206/RF19|96|6/5/2019|6/9/2019
ALB/O0215/RF19|96|6/5/2019|6/9/2019
GOY/O0056/RF19|96|6/5/2019|6/9/2019
AT0/O0177/RF19|96|6/5/2019|6/9/2019
AT0/O0186/RF19|96|6/5/2019|6/9/2019
NOTT/O0026/RF19|0|6/6/2019|6/11/2019
